word,PG,source
Giora,(gee-OR-ah),2018_IQBT_NASAT/Packet_05.pdf
Giordano's,(JEE-or-DAH-nohz),Wiener
Giorgio Libri-Bargnano,(JOR-jo LEE-bree-barn-YAHno),2018_CMST/10.pdf
Giorgio de Chirico,(JOR-joh day KEE-ree-koh),2018_CMST/12.pdf
Giorgione,(george-ee-OH-nay),Wiener
Giorgione,(jor-JOH-nay),2018_IQBT_NASAT/Packet_15.pdf
Giorgione,(jor-JOH-nee),nsc18/13.txt
Giotto,(JOH-toh),nsc17/15.txt
Giovanni Boccaccio,(boh-CAH-chee-oh),Wiener
Giovanni Boccaccio,(jo-VAH-nee bo-KAH-choh),nsc18/15.txt
Gipuzkoan,(gee-BOOZ-koh-aan),Wiener
Giraud,(zhee-ROH),2017_NASAT/Round_06.pdf
Girgio di Chirico,(CHEER-ee-koh),Wiener
Girmityas,(“geer-MEET-yus”),2018_ACF_Regionals/B._OSU_A_+_Wisconsin_A_+_Cambridge_B.pdf
Girodet,(zhee-ro-DAY),nsc18/07.txt
Girodias,(zhee-ro-dee-AH),nsc18/09.txt
Girolamo Savonarola,(jeer-AH-lah-moh sah-voh-nah-ROH-luh),Wiener
Girondist,(jir-AHN-dist),Wiener
Giselle,(zhee-ZELL),nsc18/22.txt
Gitanjali,(gee-tahn-JAHL-ee),Wiener
Giulia,(julia),nsc18/16.txt
Giuliano,(jool-ee-AH-noh),Wiener
Giulio Cesare,(JOOL-yo CHEZ-ah-ray),2018_IQBT_NASAT/Packet_01.pdf
Giuseppe Castiglione,(jooZEP-ay kah-steel-YO-nay),2018_CMST/02.pdf
Giuseppe Garibaldi,(joo-SEPP-ee GARE-uh-BALD-ee),Wiener
Giuseppe Verdi,(joo-SEP-ee VAIR-day),Wiener
Giuseppe,(joo-ZEP-pay),2018_CMST/15.pdf
Givenchy,(zhee-von-SHEE),2018_ACF_Regionals/D._Wright_State_A_+_UIUC_B_+_Chicago_C.pdf
Giverny,(JIV-air-nee),Wiener
Giverny,(zhee-vair-NEE),nsc17/11.txt
Giverny,(zhee-vair-NEE),nsc18/09.txt
Giáp,(zap),2016_Terrapin/Packet_08.pdf
Gjallarhorn,(GYAH-lar-horn),nsc18/19.txt
Gjallarhorn,(YAH-lur-HORN),Wiener
Gjon,(John),2018_CMST/14.pdf
Gjon,(g'YOHN),nsc17/03.txt
Glas Ghaibhneach,(glas-GAIN-ack),Wiener
Glasgow,(GLAZZ-goh),Wiener
Glauce,(GLAO-kay),Wiener
Glauce,(glossy),2017_ACF_Fall/JHU_B_McGill_A_NYU_A_UCSD_A.pdf
Glaucus,(GLAW-kuhs),Wiener
Glitnir,(GLIT-neer),Wiener
Glière,(GLEE-air),nsc18/23.txt
Glomeromycota,(glomero-my-KOH-tah),nsc18/05.txt
Gloucester,(GLAH-ster),nsc16/21.txt
Gloucester,(GLOS-ter),2018_CMST/12.pdf
Gloucester,(GLOSS-ter),Wiener
Gloucester,(GLOSS-ter),nsc18/04.txt
Gloucester’s,(GLOSS-tur’s),2018_IQBT_NASAT/Packet_19.pdf
Gnaeus,(guh-NAI-us),Wiener
Gnassingbé,(nah-sing-BAY),2016_Terrapin/Packet_03.pdf
Gneiss,(nice),2017_NASAT/Round_10.pdf
Gnossiennes,(g’no-see-EN),2018_ACF_Regionals/J._Northwestern_A_+_Maryland_B_+_Oklahoma_A.pdf
Gnostic,(NAW-stick),2018_IQBT_NASAT/Packet_18.pdf
Gnosticism,(NAW-stiss-ism),2018_IQBT_NASAT/Packet_18.pdf
Gobelins,(gohb-LANS),2017_NASAT/Round_15.pdf
God Save the Tsar,(ZAR),Wiener
Godechot,(god-uh-SHOW),2018_CMST/07.pdf
Godfrey of Bouillon,(boo-YAHN),Wiener
Godowsky’s,(goh-DOF-ski’s),mysterium/11.txt
Goethe,(GEER-tuh),Wiener
Goethe,(GUR-tuh),2016_Terrapin/Packet_09.pdf
Goethe,(GUR-tuh),2018_IQBT_NASAT/Packet_06.pdf
Goethe,(GUR-tuh),2018_IQBT_NASAT/Packet_17.pdf
Goethe,(GUR-tuh),nsc18/02.txt
Goethe,(GURR-tuh),2017_NASAT/Round_14.pdf
Goethe’s,(GUR-tuh’s),2018_CMST/03.pdf
Gogebic,(go-GEE-bick),nsc16/25.txt
Goguryeo,(go-GUR-yo),Wiener
Goguryeo,(koh-GOOR-yaw),2017_NASAT/Round_12.pdf
Golgi,(GOL-jee),Wiener
Gore-Urquhart,(UHR-kart),2017_NASAT/Round_07.pdf
Gorenko,(gur-YEN-kuh),2018_IQBT_NASAT/Packet_17.pdf
Gorgons,(GOHR-guhns),Wiener
Gorgophone,(gore-GOFF-uh-nee),2018_IQBT_NASAT/Packet_03.pdf
Gorlice-Tarnow,(gor-LICH-tar-now),Wiener
Gorlois,(gor-LOH-is),Wiener
Goryeo,(KOH-ryuh),nsc18/09.txt
Goryeo,(gor-YUH),Wiener
Gorée,(gore-EY),Wiener
Gotama,(goh-TAH-muh),Wiener
Gottfried,(von),mysterium/01.txt
Gouda,(GOO-duh),Wiener
Gounod,(goo-NOH),2017_NASAT/Round_11.pdf
Gounod,(goo-NOH),2018_CMST/09.pdf
Gounod,(goo-NOH),nsc18/23.txt
Govinda,(goh-VIN-duh),Wiener
Gozo,(GOH-zoh),Wiener
Gozzi,(GOD-zee),2018_CMST/15.pdf
Graeae,(GRAY-ay),nsc18/05.txt
Graeae,(GRYE-ee),nsc17/24.txt
Graeae’s,(GRY-ee’s),2018_CMST/09.pdf
Graecia,(GRY-kee-uh),nsc17/21.txt
Gramsci,(GRAHM-shee),2018_ACF_Regionals/L._UCSD_A_+_UF_A_+_JHU_D.pdf
Gramsci,(GRAHM-shee),2018_CMST/09.pdf
Grand Coulee,(COO-lee),Wiener
Grande valse brillante,(grond valse bree-YONT),2018_IQBT_NASAT/Packet_02.pdf
Grandidier,(gran-dee-dee-YAY),Wiener
Grandissimes,(GRON-diss-eemz),Wiener
Gratian,(GRAY-shun),Wiener
Gravelines,(GROV-leen),Wiener
Gregory of Tours,(TOOR),Wiener
Greuze,(grooz),2018_CMST/02.pdf
Griffin,(GRIF-in),Wiener
Grignard,(green-YARD”),mysterium/01.txt
Grignard,(green-YARR),2016_Terrapin/Packet_02.pdf
Grignard,(green-YARR),2018_IQBT_NASAT/Packet_01.pdf
Gringoire’s,(gran-GWAR’s),mysterium/02.txt
Grisons,(GREE-zun),Wiener
GroEL,(grow-E-L),nsc16/23.txt
GroES,(GROW-ee-ess),Wiener
GroES,(grow-E-S),nsc16/23.txt
Grootfontein,(GROOT-fon-tyne),nsc18/05.txt
Gros Michel,(grow mee-SHELL),2018_CMST/11.pdf
Gros Michel,(grow mee-SHELL),nsc16/18.txt
Grosse Fuge,(GROH-suh FOO-guh),2018_IQBT_NASAT/Packet_07.pdf
Grosse Fuge,(GROH-suh FOO-guh),nsc16/25.txt
Grosse Fuge,(GROSS-uh FOO-guh),Wiener
Grossmächtige Prinzessin,(GROSS-maysh-tig-uh print-SESS-in),2018_IQBT_NASAT/Packet_12.pdf
Grosvenor,(GROVE-ner),nsc18/19.txt
Grosz,(grohss),2018_CMST/01.pdf
Grosz,(gross),2018_CMST/05.pdf
Grotthuss-Draper,(GROW-tiss DRAY-per),Wiener
Gruagach,(GROO-ah-gak),Wiener
Gruffudd,(griffith),2017_NASAT/Round_15.pdf
Grundrisse,(GROONT-riss-eh),nsc17/03.txt
Gruzino,(GROO-zee-nuh),nsc17/16.txt
Grüneisen,(GROON-eye-zin),2018_ACF_Regionals/S._Editors_2.pdf
Grünewald,(GREW-nuh-valt),2018_CMST/05.pdf
Guadalupe,(gwa-duh-LOO-pay),Wiener
Guader,(GWAH-der),Wiener
Guaire,(goo-ah-EE-ray),Wiener
Guajuanato,(gwah-wah-NAH-toh),Wiener
Guanabara,(gwah-nah-BAH-rah),Wiener
Guanahatabey,(GWAH-na-HA-ta-bay),nsc18/23.txt
Guanaja,(gwah-NAH-ha),Wiener
Guangdong,(gwong-dung),2017_NASAT/Round_12.pdf
Guangxi,(gwang-SHEE),Wiener
Guangxu,(gwang-SHOO),Wiener
Guangzhou,(gwang-JOE),Wiener
Guangzhou,(gwong-JOH),2017_NASAT/Round_12.pdf
Guangzhou,(gwong-JOH),nsc18/15.txt
Guangzhou,(gwong-joh),nsc17/15.txt
Guanzhong,(gwan-JUNG),Wiener
Guattari’s,(gwah-tahREEZ),2018_CMST/14.pdf
Guayaquil,(guy-ah-KEEL),Wiener
Guayaquil,(gwah-ya-KEEL),nsc16/23.txt
Guazzo,(GWAHT-so),2018_CMST/11.pdf
Gudule,(goo-DOOL),Wiener
Guericke,(GOO-ree-keh),Wiener
Guermantes,(gair-MAHN-tays),Wiener
Guernsey,(GURN-zee),Wiener
Guernsey,(GURN-zee),nsc17/19.txt
Gui,(guay),Wiener
Guido of Arezzo,(GWEE-doh of ah-RETso),2018_IQBT_NASAT/Packet_02.pdf
Guilin,(gwayleen),2018_ACF_Regionals/S._Editors_2.pdf
Guillain–Barré,(GHEE-yahn BAR-ay),Wiener
Guillame de Lorris,(gi-UM-de-lo-REE),Wiener
Guillaume Cale,(GEE-yahm CAH-luh),Wiener
Guillaume de Machaut,(gee-YOME duh mah-SHOW),2018_IQBT_NASAT/Packet_06.pdf
Guillaume,(gee-YOHM),Wiener
Guillén,(gee-YEN),2016_Terrapin/Packet_13_Finals_1.pdf
Guillén,(ghee-YEN),nsc18/15.txt
Guiomar,(GWEE-oh-mar),2018_ACF_Regionals/A._Waterloo_A_+_WUSTL_A_+_Yale_B.pdf
Guise,(GEEZ),Wiener
Guise,(GHEEZ),nsc17/02.txt
Guise,(gheez),2018_IQBT_NASAT/Packet_07.pdf
Guizot,(gee-ZOH),Wiener
Guizot,(ghee-ZOH),2018_IQBT_NASAT/Packet_04.pdf
Gunter Grass,(GIN-ter GRAHSS),Wiener
Gunung Mulu,(goo-NUNG muh-LOO),Wiener
Gurnemanz,(GOORneh-mantz),2018_ACF_Regionals/R._Editors_1.pdf
Gurre-lieder,(GURR-uh-LEE-der),nsc17/17.txt
Gustav Husak,(HOO-shock),Wiener
Gustav von Aschenbach,(OSH-en-bock),Wiener
Gustave Caillebotte,(KYE-uh-bot),Wiener
Gustave Flaubert,(flow-BAIR),Wiener
Gutfreund,(GOOT-froynt),nsc18/19.txt
Guth,(gooth),2017_NASAT/Round_13.pdf
Guth,(gooth),nsc17/22.txt
Guy de Maupassant,(GEE deh MOE-puh-sahnt),Wiener
Guy de Maupassant,(ghee duh moh-pah-SAWN),nsc18/13.txt
Guédé,(guh-WAY-day),Wiener
Guāngxù,(gwong-shoo),mysterium/13.txt
Gwageo,(GWAH-guh),2017_NASAT/Round_18.pdf
Gyasi's,(JAH-see's),nsc17/08.txt
Gylfi,(GILL-fee),nsc17/13.txt
Gylippus,(jai-LIP-is),Wiener
Gymnopedies,(jim-nah-peh-DEE),Wiener
Gymnopédies,(jam-no-pay-DEE),nsc18/15.txt
Gymnopédies,(jeem-no-pay-DEE),2017_NASAT/Round_01.pdf
Gymnopédies,(jeem-no-pay-DEE),2018_ACF_Regionals/J._Northwestern_A_+_Maryland_B_+_Oklahoma_A.pdf
Gyorgy Ligeti,(JURJ LIG-uh-tee),nsc18/04.txt
Gytha,(GITH-uh),Wiener
György Dalos,(JURJ DAW-lohsh),nsc17/01.txt
György Lukács,(George LOO-kotch),2018_CMST/02.pdf
György Lukács,(JURJ LOO-kotch),nsc17/09.txt
Gédímù,(guh-dee-mu),mysterium/10.txt
Göbekli Tepe,(go-BEK-lee TEH-pay),nsc18/02.txt
Gödel’s,(GUR-tle’s),2018_ACF_Regionals/R._Editors_1.pdf
Götterdämmerung,(got-er-DAYM-er-ung),nsc17/12.txt
Güell,(gwail),2018_ACF_Regionals/C._Michigan_A_+_Berkeley_B_+_MIT_A.pdf
Güell,(gwail),nsc18/04.txt
Güell,(gway),umdfall17/09.txt
Güell,(gwell),2017_ACF_Fall/Amherst_A_Clemson_Waterloo_UL_Lafayette_WKU_A.pdf
Gülenist,(gyoo-LEN-ist),nsc17/06.txt
Güímar,(gwee-MAR),nsc16/09.txt
H. pylori,(pai-LOR-ee),Wiener
H1N1,(H-one-N-one),2018_IQBT_NASAT/Packet_04.pdf
HELLP,(help),2018_CMST/16_Tiebreakers.pdf
HNO3,(H-N-O-three),nsc18/22.txt
HOMO,(HO-mo),2018_CMST/14.pdf
HPLC,(H-P-L-C),nsc18/02.txt
Habanera,(hah-bah-NAIR-ah),Wiener
Habyarimana,(hab-yar-ee-MAH-nah),Wiener
Hades,(HAY-deez),Wiener
Hadot,(ah-DOH),2016_Terrapin/Packet_02.pdf
Hafiz,(hah-FIZ),Wiener
Haganah,(hah-gah-NAH),Wiener
Hagenauer,(HAH-guh-NOW-er),2018_IQBT_NASAT/Packet_17.pdf
Hagen–Poiseuille,(pwah-ZUH-ee),2018_IQBT_NASAT/Packet_11.pdf
Hagen–Poiseuille,(pwah-ZUH-ee),nsc18/AS.txt
Hagia Sofia,(AH-ya SO-fee-ah),2018_IQBT_NASAT/Packet_16.pdf
Hagia Sofia,(EYE-yuh Sophia),nsc16/19.txt
Hagia Sophia,(AI-uh soh-FEE-uh),Wiener
Hahn–Banach,(BAH-nuck),2018_IQBT_NASAT/Packet_02.pdf
Haida,(HIGH-dah),nsc17/22.txt
Haidt,(height),nsc18/12.txt
Haile Selassie,(HIGHLY suh-LASSIE),nsc18/19.txt
Haile,(HI-leh),Wiener
Hailes,(hails),nsc18/04.txt
Hainan,(HI-non),Wiener
Haitōrei,(high-TOH-ray),2018_IQBT_NASAT/Packet_15.pdf
Hajnal,(HYE-nal),2016_Terrapin/Packet_04.pdf
Hakkapeliitta,(HAWK-aw-peh-LEET-taw),2018_IQBT_NASAT/Packet_18.pdf
Halabja,(huh-LAWB-juh),Wiener
Hallgrímur Pétursson,(hull-GRIME-your peterson),Wiener
Hall–Héroult,(ay-ROO),nsc16/06.txt
Haman,(HEY-mun),Wiener
Hamelin,(om-LAN),2017_NASAT/Round_09.pdf
Hammarskjold,(HAM-mar-skee-yold),Wiener
Hanafi,(hah-NAH-fee),Wiener
Hanbali,(hahn-BAH-lee),Wiener
Hangzhou,(hong-joe),umdfall17/09.txt
Hanna Glawari,(HAH-nah glah-VAH-ree),nsc18/14.txt
Hanny’s Voorwerp,(honey’s VORE-werp),mysterium/02.txt
Hanuman,(HAH-noo-mon),Wiener
Hanuš Wihan,(HA-noosh vee-HAHN),nsc17/23.txt
Haole,(hah-OH-lay),Wiener
Harald Hardrada,(HARD-ruh-duh),Wiener
Harappa,(HEH-ruh-PUH),Wiener
Harbard,(HAR-barth),2017_NASAT/Round_03.pdf
Hardrada,(hard-RAH-duh),Wiener
Hare Krishna,(HAH-ray),Wiener
Hare,(HA-ray),2017_NASAT/Round_15.pdf
Hare,(hair),2017_NASAT/Round_07.pdf
Haredi,(ha-ray-DEE),nsc18/22.txt
Hargeisa,(har-GAY-suh),Wiener
Haridwar,(hah-RID-war),Wiener
Harkis,(HAR-keez),Wiener
Harlow Shapley,(SHAPP-lee),Wiener
Harmonielehre,(harmony-LAIR-uh),nsc18/09.txt
Harold Ickes,(ICK-iss),Wiener
Harold Urey,(YUR-ee),Wiener
Harthacnut,(HAR-thuk-uh-noot),Wiener
Hary Janos,(HAH-ree YAY-nosh),Wiener
Harzreise im Winter,(HARTS-rye-zuh im VIN-ter),nsc17/21.txt
Haskell,(HASS-kull),2018_IQBT_NASAT/Packet_06.pdf
Hasmonean,(haz-mo-NEE-in),2018_IQBT_NASAT/Packet_02.pdf
Hathor,(HATH-or),Wiener
Hattusili,(HAT-tus-EE-lee),Wiener
Hattusilli,(hah-too-SEE-lee),Wiener
Hauchecorne,(oash-CORN),2016_Terrapin/Packet_01.pdf
Hauraki,(how-RAH-kee),Wiener
Haussmann,(ohss-MON),2018_CMST/14.pdf
Hauts-de-Seine,(oh-day-SENN),Wiener
Haversian,(ha-VER-zee-en),Wiener
Havre de Grace,(HAVE-er duh GRACE),nsc16/01.txt
Havre,(AHV),2018_ACF_Regionals/E._Delaware_A_+_Kentucky_A_+_Cambridge_A.pdf
Hawenniyo,(ha-WEN-nee-yo),Wiener
Hawwa,(hah-WAH),Wiener
Hay-Bunau-Varilla,(boo-NOW-vuh-REE-yuh),Wiener
Haydn,(HAI-den),Wiener
Hayreddin,(HAI-reh-tin),Wiener
HeLa,(HEE-lah),nsc17/11.txt
HeLa,(HEE-luh),Wiener
Heawood,(HAY-wood),2018_IQBT_NASAT/Packet_02.pdf
Hebe,(HEE-bee),Wiener
Hebrides,(HEB-reh-deez),Wiener
Hecate,(HEH-kah-tee),nsc18/02.txt
Hecate,(HEK-a-tee),Wiener
Hecatommithi,(glee huh-CAH-to-MITH-ee),Wiener
Hecatonchires,(hek-uh-tahn-KEER-eyz),Wiener
Hecuba,(HEK-yoo-buh),Wiener
Hegel’s,(HAYgull’s),2018_IQBT_NASAT/Packet_11.pdf
Heian,(HAY-on),2018_IQBT_NASAT/Packet_17.pdf
Heian,(HEY-yon),Wiener
Heike,(hay-keh),nsc18/18.txt
Heiligenstadt,(HEEL-ey-gensh-tot),Wiener
Heiligenstadt,(HIGH-lig-un-SHTOTT),2018_IQBT_NASAT/Packet_17.pdf
Heimaey,(HAY-mah-AY),2017_NASAT/Round_15.pdf
Heimdall,(HAYM-dahl),Wiener
Heimskringla,(hymes-KRING-la),nsc17/13.txt
Heine,(HY-nuh),2018_ACF_Regionals/S._Editors_2.pdf
Heinze,(HINE-tsuh),2018_CMST/01.pdf
Heitor Villa-Lobos,(ai-TOR vee-yuh-LOW-bowsh),Wiener
Heitor Villa-Lobos,(ay-TOR vee-luh-LOH-boos),2017_NASAT/Round_17.pdf
Heitor Villa-Lobos,(ay-TOR vee-luh-LOH-boos),2018_IQBT_NASAT/Packet_09.pdf
Heitor Villa-Lobos,(ay-TOR vee-luh-LOH-boos),nsc17/07.txt
Hejaz,(heh-JAZZ),Wiener
Hejlsberg,(HYLES-berg),nsc18/AS.txt
Helen,(HEL-en),Wiener
Helena,(heh-LEE-nuh),2018_IQBT_NASAT/Packet_04.pdf
Helena,(heh-LEE-nuh),2018_IQBT_NASAT/Packet_10.pdf
Helene,(hay-LAY-nuh),2018_CMST/10.pdf
Helenus,(HEL-uh-nuhs),Wiener
Heliopolis,(heel-ee-AH-poh-lis),Wiener
Helios,(HEE-lee-ahs),Wiener
Helleu,(ay-loo),2016_Terrapin/Packet_02.pdf
Hemera,(heh-MAIR-ah),nsc18/AS.txt
Henan,(HUH-nahn),nsc18/12.txt
Hendecasyllables,(hun-DECK-uh-SILL-uh-bulls),Wiener
Henle,(HEN-lee),Wiener
Henle,(HEN-lee),nsc17/19.txt
Hennion,(en-YON),2016_Terrapin/Packet_15.pdf
Henri Barbusse,(bar-BOOS),Wiener
Henri Breuil,(on-REE BRUH-ee),2018_ACF_Regionals/H._Maryland_A_+_McGill_B_+_UIUC_A.pdf
Henri Lebesgue / Lebesgue integral,(LEH-beg),Wiener
Henri Matisse,(ohn-REE maa-TEES),Wiener
Henri Saint-Simon,(awn-ree sahn see-mohn),nsc18/14.txt
Henrik,(Johan),nsc17/24.txt
Henry Buckius Demuth,(DEE-mith or de-MOOTH),2018_IQBT_NASAT/Packet_07.pdf
Henry Dunant,(on-REE due-NAWN),nsc17/06.txt
Henry Le Châtelier,(on-REE luh shot-lee-AY),nsc17/19.txt
Henry Lefebvre,(luh-FEB),Wiener
Henryk Górecki,(HEN-rick goo-RET-skee),Wiener
Henryk Wieniawski,(HEN-rick v’yen-YOFF-skee),2018_IQBT_NASAT/Packet_12.pdf
Heorot,(HAIR-it),2018_CMST/07.pdf
Hephaestus,(huh-FESS-tis),Wiener
Hephthalite,(HEF-thuh-lite),Wiener
Hepzibah,(HEP-zib-uh),Wiener
Hera,(HIR-uh),Wiener
Heraclides,(hair-uh-KLY-deez),2018_IQBT_NASAT/Packet_10.pdf
Herculaneum,(her-kyoo-LAY-nee-um),2018_IQBT_NASAT/Packet_20.pdf
Hercule Poirot,(her-KYUEL pwah-ROW),nsc16/03.txt
Hercules,(HUR-kyoo-leez),Wiener
Herder,(HAIR-dur),2018_IQBT_NASAT/Packet_09.pdf
Herero,(heh-REH-roh),Wiener
Hermann Hesse,(HAIR-mahn HESS-uh),Wiener
Hermann–Maguin,(moh-GANN),nsc17/11.txt
Hermann–Mauguin,(mo-GAN),nsc18/18.txt
Hermaphroditus,(hur-maf-roh-DAI-tuhs),Wiener
Hermes,(HUR-meez),Wiener
Hermione,(her-MY-oh-nee),Wiener
Hermite,(air-MEET),2017_NASAT/Round_13.pdf
Hermite,(air-MEET),2018_IQBT_NASAT/Packet_07.pdf
Hermite,(air-MEET),nsc18/06.txt
Hermitian,(her-MISH-un),Wiener
Hernán Cortés,(air-NAHN cor-TEZ),Wiener
Herod,(HEH-rid),Wiener
Herodias,(heh-ROH-dee-ahs),Wiener
Heroides,(hair-OH-ih-dayz),Wiener
Herrenchiemsee,(HAIR-en-KEEM-zay),nsc18/12.txt
Herschel Grynszpan,(GRIN-shpahn),Wiener
Herz,(HAIRTS),nsc18/13.txt
Hesiod's,(HEE-see-ud’s),nsc18/AS.txt
Hesiod,(HEE-see-ud),nsc18/16.txt
Hesiod’s,(HEE-see-id’s),2018_IQBT_NASAT/Packet_04.pdf
Hesione Hushabye,(heh-SYE-oh-nee hush-ah-bye),nsc18/21.txt
Hesione,(HEE-zee-OH-nee),Wiener
Hesperides,(heh-SPAIR-id-eez),2018_CMST/09.pdf
Hesperides,(hes-PAIR-ih-deez),Wiener
Hesse,(HESS-uh),nsc18/03.txt
Hessian,(HESH-in),Wiener
Hestia,(HES-tee-uh),Wiener
Hesychast,(HESS-ih-cast),2018_IQBT_NASAT/Packet_13.pdf
Heyn,(hine),2018_CMST/01.pdf
Heysel,(HY-zul),2018_CMST/16_Tiebreakers.pdf
Hib,(hib),2018_ACF_Regionals/R._Editors_1.pdf
Hiei,(HEE-ay),nsc18/03.txt
Hiel,(hee-ELL),2017_NASAT/Round_02.pdf
Hierakonpolis,(hy-ruh-CON-puh-liss),2018_CMST/03.pdf
Hiero,(HEER-oh),Wiener
Hierocles,(HI-ruh-cleez),Wiener
Hieronymus Bosch,(heer-AH-neh-muss BOSH),Wiener
Higüey,(ee-GWAY),2017_NASAT/Round_11.pdf
Hiiumaa,(HEE-oo-MAH),2018_IQBT_NASAT/Packet_12.pdf
Hijra,(HEHJ-ruh),Wiener
Hilderic,(hil-DER-ik),Wiener
Hillsborough,(HILZ-bruh),2018_CMST/16_Tiebreakers.pdf
Himalia,(hy-MAL-ee-uh),Wiener
Hindemith,(HIN-duh-mit),2017_NASAT/Round_20--Finals_or_Tiebreaker.pdf
Hindemith,(HIN-duh-mit),2018_IQBT_NASAT/Packet_20.pdf
Hindemith,(HIN-duh-mit),nsc18/14.txt
Hingakaka,(HING-guh-KAH-kah),Wiener
Hippasus,(HEH-pahss-ahs),Wiener
Hippocrene,(hip-uh-KREEN),Wiener
Hippodamia,(hipp-oh-DAY-mee-uh),Wiener
Hippolyta,(hi-PAHL-ih-tah),Wiener
Hippolyte,(ee-poh-LEET),2017_NASAT/Round_07.pdf
Hippolyte,(ee-poh-LEET),nsc17/09.txt
Hippolytus,(hi-PAHL-ih-tuhs),Wiener
Hippolytus,(hip-ALL-it-us),2018_CMST/04.pdf
Hippomenes,(hip-AH-meh-neez),Wiener
Hiranyakashipu,(HEER-ahn-yahk-SHEE-poo),nsc17/03.txt
Hiranyakashipu,(hee-rahn-yahk-SHIH-poo),nsc17/05.txt
Hiroshige,(hee-ro-SHEEN-geh),nsc18/05.txt
Hiroshige,(hee-roh-SHEEN-geh),2018_ACF_Regionals/R._Editors_1.pdf
Hiroshige,(heer-OH-shee-gay),Wiener
Histoire de ma Vie,(eest-WAHR duh mah VEE),2018_IQBT_NASAT/Packet_12.pdf
Hittite,(HIT-aiyt),Wiener
Hizakurige,(hee-zah-KOO-reen-geh),2018_ACF_Regionals/R._Editors_1.pdf
Hjortspring,(“YOTE-spring”),2018_ACF_Regionals/A._Waterloo_A_+_WUSTL_A_+_Yale_B.pdf
Hlesey,(LAY-soy),2017_NASAT/Round_03.pdf
Hlidskjalf,(LITHZ-kalf),Wiener
Hmong,(MONG),Wiener
Hohenstaufen,(HO-en-stoff-en),Wiener
Hokkien,(HOCK-yen),2018_CMST/07.pdf
Hokkien,(hawk-kee-en),2017_NASAT/Round_12.pdf
Hokusai,(HOH-koo-sai),Wiener
Holdomor,(hahl-uh-doh-MOR),Wiener
Holyrood,(HAH-lee-rood),Wiener
Homilies,(HOM-uh-leez),2018_CMST/10.pdf
Honegger,(oh-ne-ZHAY),2017_ACF_Fall/Cambridge_A_JHU_A_UCSD_B_WUSTL_A.pdf
Honest Ndiovu,(dee-OH-voo),Wiener
Hong Xiuquan,(shee-KWAHN),Wiener
Hongren,(HONG-run),nsc17/21.txt
Hongzhang,(HONG-jong),Wiener
Hongzhi,(hung-JURR),nsc17/14.txt
Honore,(ah-NOR),Wiener
Honoré Daumier,(ah-nah-RAY DOHM-yay),Wiener
Hooch,(hoke),2018_ACF_Regionals/G._Yale_A_+_UT_Dallas_A_+_NCF_A.pdf
Hora staccato,(HOR-uh stah-KAH-toh),nsc18/17.txt
Horacio Quiroga,(oh-RAHSS-yo kee-ROH-gah),2018_IQBT_NASAT/Packet_01.pdf
Horae,(HOR-eye),nsc18/18.txt
Horatii,(ho-RAH-shee),nsc18/07.txt
Horemheb,(HORE-em-heb),Wiener
Horus,(HOR-uhs),Wiener
Hoshanah Rabbah,(ho-SHAH-nah RAH-bah),nsc18/19.txt
Hosohedra,(HOSE-oh-HEE-dra),nsc17/07.txt
Hotteterre,(oat-TAIR),nsc18/24.txt
Hough,(huff),2018_CMST/09.pdf
Houji,(ho-JEE),umdfall17/05.txt
Houris,(HOO-ri),Wiener
Houten,(HOW-tin),2018_CMST/09.pdf
Houthi,(HOO-thee),Wiener
Houyhnhnms,(WIN-ims),Wiener
Hovhannes’s,(ho-VAH-ness’s),2018_ACF_Regionals/C._Michigan_A_+_Berkeley_B_+_MIT_A.pdf
Hoxha,(HO-jah),2018_ACF_Regionals/R._Editors_1.pdf
Hoxha,(HO-juh),nsc16/18.txt
Hoxha,(HOE-dja),2017_ACF_Fall/Georgetown_A_Louisiana_Tech_A_North_Carolina_State_A_Wisconsin.pdf
Hoxha,(HOH-jah),nsc18/18.txt
Hoxha,(HOH-juh),Wiener
Hrimthurs,(RIM-thurz),Wiener
Hringhorni,(RING-hor-nee),2018_IQBT_NASAT/Packet_14.pdf
Hrothgar,(huh-ROTH-gahr),Wiener
Hsiang,(shyong),2018_IQBT_NASAT/Packet_03.pdf
Hu-chiang,(hoo-CHONG),Wiener
Huascar,(WASS-car),Wiener
Huayna,(WHY-nuh),Wiener
Hubal,(HOO-ball),Wiener
Hudes,(OOH-dace),2018_CMST/07.pdf
Hudibras,(HEW-dib-russ),2018_CMST/14.pdf
Huemac,(WAY-mock),2018_IQBT_NASAT/Packet_04.pdf
Huerta,(WAIR-tuh),2018_CMST/12.pdf
Hugo de Vries,(de VREEZE),Wiener
Hugues de Payens,(oog duh PEN),mysterium/13.txt
Huis ten Bosch,(HOUSE tem BOSS),nsc17/18.txt
Huitzilopochtli,(WEET-sil-o-POCH-lee),Wiener
Huitzilopochtli,(weet-see-loh-poach-tlee),umdfall17/03.txt
Hulagu,(hoo-LAH-goo),Wiener
Hunahpu,(hoo-NAH-poo),Wiener
Hunmin Jeongeum,(hoon-meen jung-um),2016_Terrapin/Packet_13_Finals_1.pdf
Huoshu,(HWOH-shoo),nsc17/05.txt
Huswifery,(HUZZ-ih-free),nsc17/11.txt
Huygens,(HAI-genz),Wiener
