word,PG,source
Herschel Grynszpan,(GRIN-shpahn),Wiener
Herz,(HAIRTS),nsc18/13.txt
Hesiod's,(HEE-see-ud’s),nsc18/AS.txt
Hesiod,(HEE-see-ud),nsc18/16.txt
Hesiod’s,(HEE-see-id’s),2018_IQBT_NASAT/Packet_04.pdf
Hesione Hushabye,(heh-SYE-oh-nee hush-ah-bye),nsc18/21.txt
Hesione,(HEE-zee-OH-nee),Wiener
Hesperides,(heh-SPAIR-id-eez),2018_CMST/09.pdf
Hesperides,(hes-PAIR-ih-deez),Wiener
Hesse,(HESS-uh),nsc18/03.txt
Hessian,(HESH-in),Wiener
Hestia,(HES-tee-uh),Wiener
Hesychast,(HESS-ih-cast),2018_IQBT_NASAT/Packet_13.pdf
Hesychia,(heh-zih-KEE-uh),2017_ACF_Regionals/A_-_Maryland_A_+_UCSD_B.pdf
Heyn,(hine),2018_CMST/01.pdf
Heysel,(HY-zul),2018_CMST/16_Tiebreakers.pdf
Hib,(hib),2018_ACF_Regionals/R._Editors_1.pdf
Hiei,(HEE-ay),nsc18/03.txt
Hiel,(hee-ELL),2017_NASAT/Round_02.pdf
Hierakonpolis,(hy-ruh-CON-puh-liss),2018_CMST/03.pdf
Hiero,(HEER-oh),Wiener
Hierocles,(HI-ruh-cleez),Wiener
Hieronymus Bosch,(heer-AH-neh-muss BOSH),Wiener
Higüey,(ee-GWAY),2017_NASAT/Round_11.pdf
Hiiumaa,(HEE-oo-MAH),2018_IQBT_NASAT/Packet_12.pdf
Hijra,(HEHJ-ruh),Wiener
Hilderic,(hil-DER-ik),Wiener
Hillsborough,(HILZ-bruh),2018_CMST/16_Tiebreakers.pdf
Himalia,(hy-MAL-ee-uh),Wiener
Hindemith,(HIN-duh-mit),2017_NASAT/Round_20--Finals_or_Tiebreaker.pdf|2018_IQBT_NASAT/Packet_20.pdf|nsc18/14.txt|smt/13.txt
Hindeodus parvus,(HIN-dee-OH-duss PAR-vuss),2017_ACF_Regionals/F_-_Harvard_A_+_Oxford_B.pdf
Hingakaka,(HING-guh-KAH-kah),Wiener
Hippasus,(HEH-pahss-ahs),Wiener
Hippocrene,(hip-uh-KREEN),Wiener
Hippodamia,(hipp-oh-DAY-mee-uh),Wiener
Hippodamia’s,(hippo-DAH-mee-ah),2017_ACF_Regionals/J_-_Virginia_A_+_Kenyon_+_Yale_A.pdf
Hippolyta,(hi-PAHL-ih-tah),Wiener
Hippolyte,(ee-poh-LEET),2017_NASAT/Round_07.pdf|nsc17/09.txt
Hippolytus,(hi-PAHL-ih-tuhs),Wiener
Hippolytus,(hip-ALL-it-us),2018_CMST/04.pdf
Hippomenes,(hip-AH-meh-neez),Wiener
Hiranyakashipu,(HEER-ahn-yahk-SHEE-poo),nsc17/03.txt
Hiranyakashipu,(hee-rahn-YAHK-ah-shih-pooh),2017_ACF_Regionals/J_-_Virginia_A_+_Kenyon_+_Yale_A.pdf
Hiranyakashipu,(hee-rahn-yahk-SHIH-poo),nsc17/05.txt
Hiroshige,(hee-ro-SHEEN-geh),nsc18/05.txt
Hiroshige,(hee-roh-SHEEN-geh),2018_ACF_Regionals/R._Editors_1.pdf
Hiroshige,(heer-OH-shee-gay),Wiener
Histoire de ma Vie,(eest-WAHR duh mah VEE),2018_IQBT_NASAT/Packet_12.pdf
Hittite,(HIT-aiyt),Wiener
Hizakurige,(hee-zah-KOO-reen-geh),2018_ACF_Regionals/R._Editors_1.pdf
Hjortspring,(YOTE-spring),2018_ACF_Regionals/A._Waterloo_A_+_WUSTL_A_+_Yale_B.pdf
Hlesey,(LAY-soy),2017_NASAT/Round_03.pdf
Hlidskjalf,(LITHZ-kalf),Wiener
Hmong,(MONG),Wiener
Hmong,(MUNG),2017_ACF_Regionals/I_-_Illinois_A_+_UCSD_A.pdf
Hohenstaufen,(HO-en-stoff-en),Wiener
Hohenstaufen,(ho-hen-SHTOW-fen),2017_ACF_Regionals/C_-_Maryland_C_+_Toronto_A.pdf
Hokkien,(HOCK-yen),2018_CMST/07.pdf
Hokkien,(hawk-kee-en),2017_NASAT/Round_12.pdf
Hokusai,(HOH-koo-sai),Wiener
Holdomor,(hahl-uh-doh-MOR),Wiener
Holyrood,(HAH-lee-rood),Wiener
Homilies,(HOM-uh-leez),2018_CMST/10.pdf
Honegger,(oh-ne-ZHAY),2017_ACF_Fall/Cambridge_A_JHU_A_UCSD_B_WUSTL_A.pdf
Honest Ndiovu,(dee-OH-voo),Wiener
Hong Xiuquan,(shee-KWAHN),Wiener
Hongren,(HONG-run),nsc17/21.txt
Hongzhang,(HONG-jong),Wiener
Hongzhi,(hung-JURR),nsc17/14.txt
Honore,(ah-NOR),Wiener
Honoré Daumier,(ah-nah-RAY DOHM-yay),Wiener
Hooch,(hoke),2018_ACF_Regionals/G._Yale_A_+_UT_Dallas_A_+_NCF_A.pdf
Hora staccato,(HOR-uh stah-KAH-toh),nsc18/17.txt
Horacio Quiroga,(oh-RAHSS-yo kee-ROH-gah),2018_IQBT_NASAT/Packet_01.pdf
Horae,(HOR-eye),nsc18/18.txt
Horatii,(ho-RAH-shee),nsc18/07.txt
Horemheb,(HORE-em-heb),Wiener
Horus,(HOR-uhs),Wiener
Hoshanah Rabbah,(ho-SHAH-nah RAH-bah),nsc18/19.txt
Hosohedra,(HOSE-oh-HEE-dra),nsc17/07.txt
Hotteterre,(oat-TAIR),nsc18/24.txt
Houellebecq,(whell-beck),2017_ACF_Regionals/N_-_Editors_1.pdf
Hough,(huff),2018_CMST/09.pdf
Houji,(ho-JEE),umdfall17/05.txt
Houris,(HOO-ri),Wiener
Houten,(HOW-tin),2018_CMST/09.pdf
Houthi,(HOO-thee),Wiener
Houthis,(HOO-theez),2018_ACF_Nationals/15_-_Playoff_7_-_Editors_7.pdf
Houyhnhnms,(WIN-ims),Wiener
Hovhannes’s,(ho-VAH-ness’s),2018_ACF_Regionals/C._Michigan_A_+_Berkeley_B_+_MIT_A.pdf
Hoxha,(HO-jah),2018_ACF_Regionals/R._Editors_1.pdf
Hoxha,(HO-juh),nsc16/18.txt
Hoxha,(HOE-dja),2017_ACF_Fall/Georgetown_A_Louisiana_Tech_A_North_Carolina_State_A_Wisconsin.pdf
Hoxha,(HOH-jah),nsc18/18.txt
Hoxha,(HOH-juh),Wiener
Hrimthurs,(RIM-thurz),Wiener
Hringhorni,(RING-hor-nee),2018_IQBT_NASAT/Packet_14.pdf
Hrothgar,(huh-ROTH-gahr),Wiener
Hsiang,(shyong),2018_IQBT_NASAT/Packet_03.pdf
Hu-chiang,(hoo-CHONG),Wiener
Huaiyi,(hwye-yee),2018_ACF_Nationals/06_-_Prelims_6_-_Johns_Hopkins_A_+_Florida.pdf
Huascar,(WASS-car),Wiener
Huayna,(WHY-nuh),Wiener
Hubal,(HOO-ball),Wiener
Hudes,(OOH-dace),2018_CMST/07.pdf
Hudibras,(HEW-dib-russ),2018_CMST/14.pdf
Huemac,(WAY-mock),2018_IQBT_NASAT/Packet_04.pdf
Huerta,(WAIR-tuh),2018_CMST/12.pdf
Hugi,(HOO-gee),2017_ACF_Regionals/O_-_Editors_2.pdf
Hugo de Vries,(de VREEZE),Wiener
Hugues de Payens,(oog duh PEN),mysterium/13.txt
Huhanye,(hoo-hahn-yuh),2018_ACF_Nationals/03_-_Prelims_3_-_Michigan_A.pdf
Huis ten Bosch,(HOUSE tem BOSS),nsc17/18.txt
Huisgen,(HOY-jen),2017_ACF_Regionals/F_-_Harvard_A_+_Oxford_B.pdf
Huismans,(wee-mahn),2017_ACF_Regionals/J_-_Virginia_A_+_Kenyon_+_Yale_A.pdf
Huitzilopochtli,(WEET-sil-o-POCH-lee),Wiener
Huitzilopochtli,(weet-see-loh-poach-tlee),umdfall17/03.txt
Hulagu,(hoo-LAH-goo),Wiener
Hunahpu,(hoo-NAH-poo),Wiener
Hunmin Jeongeum,(hoon-meen jung-um),2016_Terrapin/Packet_13_Finals_1.pdf
Huoshu,(HWOH-shoo),nsc17/05.txt
Huswifery,(HUZZ-ih-free),nsc17/11.txt
Huygens,(HAI-genz),Wiener
Huygens,(HIGH-guns or HOY-guns),nsc18/01.txt
Huygens,(HIGH-guns),2018_ACF_Regionals/M._JHU_A_+_Oxford_A_+_UNC_L.pdf
Huysmans’s,(weese-mawns’s),smt/11.txt
Huí,(hway),mysterium/10.txt
Hwang,(WONG),Wiener
Hwanung,(HWAH-noong),2018_IQBT_NASAT/Packet_03.pdf
Hwæt!,(wet),nsc18/09.txt
Hyacinthe Klosé,(yah-SANT klo-ZAY),2017_NASAT/Round_12.pdf
Hyacinthe Rigaud,(yah-SANT ree-GO),2017_NASAT/Round_15.pdf
Hyacinthus,(hai-uh-SIN-thuhs),Wiener
Hyades,(HAI-uh-deez),Wiener
Hydaspes and Asaph,(high-DASS-peez and AY-saf),2017_ACF_Regionals/C_-_Maryland_C_+_Toronto_A.pdf
Hydaspes,(high-DASS-peez),Wiener
Hyderabad,(HYDRA-bad),nsc17/12.txt
Hygieia,(hai-JEE-uh),Wiener
Hygieia,(hy-JEE-uh),2018_CMST/04.pdf
Hyginus,(hih-JY-nus),2018_CMST/04.pdf
Hyperion,(hai-PEER-ee-uhn),Wiener
Hypnerotomachia Poliphili,(hip-ner-oh-toh-MAHK-ee-ah poh-lee-FEE-lee),2017_ACF_Regionals/A_-_Maryland_A_+_UCSD_B.pdf
Hypolydian,(HY-poh-LID-ee-in),2018_CMST/06.pdf
Hypsas,(HIP-sass),Wiener
Hypsipyle,(hip-SIP-uh-lee),2017_NASAT/Round_03.pdf|2018_IQBT_NASAT/Packet_02.pdf
Hyrcanian,(her-KEY-nee-un),Wiener
Háry János,(HA-ree YA-nosh),nsc16/22.txt
Hé,(jung-huh),mysterium/10.txt
Héger,(ay-ZHAY),nsc17/01.txt
Hélène Cixous,(ay-LEN seek-SOO),2016_Terrapin/Packet_11.pdf
Hélène,(ay-LEN),2018_CMST/05.pdf
Héroult,(ay-ROO),nsc18/05.txt
Hóngzhāng,(hung-jong),mysterium/13.txt
Hölderlin,(HOL-dair-leen),Wiener
Hölderlin,(HOOL-dehr-lin),2018_ACF_Nationals/12_-_Playoff_4_-_Editors_4.pdf
Hölderlin,(HULL-der-leen),2018_CMST/06.pdf
Hünkâr İskelesi,(hoon-KAR is-KIL-eh-see),Wiener
Hüyük,(HOIK),Wiener
Hōne Heke,(HO-neh HECK-eh),nsc17/12.txt|umdfall17/ke.txt
I Pagliacci,(EE pall-YAH-chee),2018_IQBT_NASAT/Packet_19.pdf
I Pagliacci,(ee pahl-YAH-chee),Wiener
I,(eye),nsc18/19.txt
I,(mu-SHWAY-shway),2016_Terrapin/Packet_13_Finals_1.pdf
I,(one),2016_Terrapin/Packet_04.pdf|2018_CMST/09.pdf|nsc16/06.txt|nsc18/19.txt
IAFIS,(eye-AY-fiss),nsc17/14.txt
IC50,(eye-C-fifty),2018_CMST/04.pdf
IDE,(I-D-E),nsc18/21.txt
IDLE,(idol),nsc18/15.txt
IIS,(eye-eye-S),nsc18/06.txt
IMes,(eye-MESS),mysterium/08.txt
IP3,(eye-P-three),2018_CMST/13.pdf
IRE,(I-R-E),2017_NASAT/Round_11.pdf
IRE1,(I-R-E-one),2017_NASAT/Round_11.pdf
IRES,(EYE-ress),nsc17/09.txt
IRES,(I-R-E-S),2017_NASAT/Round_11.pdf
ISA,(I-S-A),2018_CMST/06.pdf
IUPAC,(I-U-pack),nsc17/12.txt
IV,(four),2018_ACF_Regionals/C._Michigan_A_+_Berkeley_B_+_MIT_A.pdf|nsc17/12.txt|nsc17/22.txt
Ia,(one-A),nsc17/23.txt
Ialysus,(eye-AL-ih-sus),nsc17/01.txt
Iannis Xenakis,(YAH-nis kse-NAH-kis),2018_ACF_Nationals/17_-_Playoff_9_-_Editors_9.pdf
Iannis Xenakis,(YAH-niss zeh-KNOCK-iss),2017_ACF_Regionals/I_-_Illinois_A_+_UCSD_A.pdf
Iarbas,(YAR-bas),Wiener
Iasion,(ee-EY-sun),Wiener
Iazyges,(eye-uh-ZIG-eez),nsc18/17.txt
Ibarretxe,(ee-BAH-ruh-chay),Wiener
Ibel,(EE-bell),nsc17/10.txt
Ibirapuera,(ee-bee-rah-PWEH-ruh),Wiener
Ibiza,(ee-BEE-zuh),Wiener
Ibrahim Lodi,(ee-BRAH-heem LOH-dee),Wiener
Ibárruri,(ee-BAH-roo-ree),2017_ACF_Regionals/F_-_Harvard_A_+_Oxford_B.pdf
Icahn,(icon),2017_ACF_Regionals/H_-_Ohio_State_A_+_Caltech_A.pdf
Icarus,(IK-ah-ruhs),Wiener
Iceni,(ee-KAY-nee),Wiener
Ichkeria,(itch-CARE-ee-ah),2018_IQBT_NASAT/Packet_12.pdf
Ickes,(ICK-iss),2018_IQBT_NASAT/Packet_05.pdf
Ickes,(IK-eez),2017_ACF_Regionals/G_-_Michigan_A_+_Johns_Hopkins_B.pdf
Idumea,(ee-doo-MAY-ah),2017_ACF_Regionals/C_-_Maryland_C_+_Toronto_A.pdf
Ifrane,(ee-FRAHN),Wiener
Ifugao,(ee-foo-GOW),nsc17/23.txt
Igbo,(EEG-boh),Wiener
Igigi,(ih-GEE-gee),2017_ACF_Regionals/L_-_Berkeley_A_+_WUSTL_A_+_Northwestern_A_+_Michigan_B.pdf
Ignaz Schuppanzigh,(EEG-nots SHOO-pont-sick),2018_IQBT_NASAT/Packet_07.pdf
Igor,(EYE-gor),Wiener
Igorot,(ee-go-ROTE),nsc17/23.txt
Igraine,(ee-GRAIN),Wiener
Iguazu,(ee-goo-AH-zoo),Wiener
Ijen,(IH-jen),Wiener
Ik Onkar,(ick OWN-car),2018_IQBT_NASAT/Packet_18.pdf
Ikemefuna,(IH-kay-mih-FOO-nuh),Wiener
Ikhwan,(EEK-won),Wiener
Ikkemotubbe,(IK-eh-meh-TOOB-eh),2018_CMST/03.pdf
Ikkō-ikki,(eek-KOH-eek-KEE),2018_IQBT_NASAT/Packet_15.pdf
Il Canzoniere,(CON-zoh-NAIR-ey),Wiener
Il Canzoniere,(eel kont-sone-YAY-ray),nsc18/12.txt
Il Duce,(DOO-chay),Wiener
Il Milione,(meel-YOH-nay),Wiener
Il dolce suono,(eel DOHL-chay SWOH-no),nsc17/02.txt
Ilan Pappé,(ee-LON pah-PEH),2018_ACF_Regionals/M._JHU_A_+_Oxford_A_+_UNC_L.pdf
Ilbersheim,(ILL-burss-heim),2018_CMST/03.pdf
Ileana Ros-Lehtinen,(ROSS-leh-TIE-nen),Wiener
Ilmarinen,(EEL-mah-rin-in),Wiener
Ilmarinen,(ILL-mah-rin-en),2017_ACF_Regionals/E_-_Florida_A_+_Johns_Hopkins_A.pdf
Ilmatar,(ILL-ma-tar),Wiener
Ilona,(ill-OH-nah),nsc17/20.txt
Im Abendrot,(ihm AH-bend-roht),nsc16/03.txt
Im wunderschönen Monat Mai,(im VOON-duh-sher-nen MOH-naht MEYE),mysterium/04.txt
Imamis,(ee-MAH-meez),Wiener
Imogene,(ee-moh-JEH-nay),2018_ACF_Regionals/C._Michigan_A_+_Berkeley_B_+_MIT_A.pdf
Impuza-mugambi,(imp-OO-zah-moo-GAHM-bee),Wiener
Imre Kertész,(EEM-reh KARE-tace),mysterium/11.txt
Imre Kertész’s,(EEM-ray KAIR-tace’s),smt/13.txt
Imre Lakatos,(EEM-ray LAH-kah-tohsh),smt/02.txt
Imre Nagy,(EEM-ray NAWJ),smt/09.txt
Imre Nagy,(IM-ray NAHJ),Wiener
Imre Nagy,(IM-ray NODGE),2017_ACF_Fall/Georgetown_A_Louisiana_Tech_A_North_Carolina_State_A_Wisconsin.pdf
Imsety,(im-SET-ee),Wiener
In Ecclesiis,(een ek-CLAY-see-eese),mysterium/02.txt
In Ecclesiis,(een ek-KLAY-see-eese),2016_Terrapin/Packet_07.pdf
Inari,(ee-nah-ree),2017_ACF_Regionals/D_-_Rutgers_A_+_Georgia_A.pdf
Informel,(ann-for-MEL),2018_CMST/04.pdf
Inghean Bhuidhe,(EEN-awn-BOO-ee),Wiener
Ingres,(AANG),nsc18/11.txt
Ingres,(AHN-gruh),nsc16/01.txt
Ingres,(ANG),2018_ACF_Regionals/F._Berkeley_A_+_MIT_B_+_Southampton_A.pdf|mysterium/03.txt
Ingres,(ANG-ruh),nsc17/16.txt
Ingushetia,(in-goo-SHET-ee-ah),2018_IQBT_NASAT/Packet_12.pdf
Ingwavuma,(ing-wah-VOO-mah),2018_ACF_Nationals/08_-_Prelims_8_-_Virginia_A.pdf
Inouye,(ee-NOH-ay),2018_CMST/10.pdf
Inspector Javert,(zhah-VAIR),Wiener
Insubres,(in-SOO-brays),2018_IQBT_NASAT/Packet_08.pdf
Inter Caetera,(cai-TEH-rah),Wiener
Inter gravissimas,(grah-VEE-see-mahs),Wiener
Interahamwe,(in-tair-uh-HAHM-way),Wiener
Inua,(IHN-oo-ah),Wiener
Inuinnaqtun,(IN-oo-uh-NOK-tin),Wiener
Inuktitut,(in-UHK-teh-TUT),Wiener
Io,(EE-oh),Wiener
Io,(EYE-oh),2018_CMST/05.pdf|nsc18/07.txt
Iobates,(eye-OBB-uh-teez),2018_IQBT_NASAT/Packet_12.pdf
Iobates,(eye-oh-BAH-teez),Wiener
Iolaus,(AI-oh-loss),Wiener
Iolcus,(ee-OL-kus),Wiener
Iomante,(ee-oh-MAHN-tay),2018_IQBT_NASAT/Packet_03.pdf
Ion Antonescu,(an-tah-NESK-yoo),Wiener
Ion Iliescu,(yon eel-YES-koo),2018_IQBT_NASAT/Packet_08.pdf
Ion Pacepa,(ee-OWN pah-CHAY-pah),smt/01.txt
Iona’s,(eye-OH-nuh’s),2018_IQBT_NASAT/Packet_16.pdf
Ioudaioi,(EYE-oo-DAY-uh-way),2018_IQBT_NASAT/Packet_05.pdf
Iphicles,(IF-ih-kleez),nsc17/22.txt
Iphigenia,(if-uh-juh-NAI-uh),Wiener
Iqaluit,(ee-KAH-loo-it),Wiener
Iqra!,(ee-KRAH),2018_ACF_Regionals/D._Wright_State_A_+_UIUC_B_+_Chicago_C.pdf
Iquique,(ee-KEE-kay),Wiener
Iranduba,(EE-ron-DOO-nuh),Wiener
Irgun,(eer-GOON),2018_IQBT_NASAT/Packet_13.pdf
Iroquoian,(EER-uh-kwoy-en),Wiener
Iroquois,(EER-uh-kwoy),Wiener
Irus,(EAR-us),Wiener
Irène,(ee-REN),nsc18/21.txt
Isagoge,(eye-suh-GO-gay),2018_CMST/05.pdf
Isandlwana,(eesahn-JWAH-nuh),2018_ACF_Regionals/M._JHU_A_+_Oxford_A_+_UNC_L.pdf
Isandlwana,(iss-AHN-dul-AH-nuh),Wiener
Ischys,(ISS-kiss),Wiener
Ise Jingu,(EE-say jeen-goo),nsc18/11.txt
Ise,(EE-say),Wiener
Ise,(ee-SAY),2017_NASAT/Round_14.pdf
Isenheim,(EE-zun-hime),2018_CMST/05.pdf
Iseult,(is-OOLT),2017_ACF_Regionals/N_-_Editors_1.pdf
Isfahan,(iss-fah-HAHN),Wiener
Ising,(EE-zing),2018_CMST/05.pdf|2018_IQBT_NASAT/Packet_01.pdf
Isis,(EYE-siss),Wiener
Isla de la Juventud,(hoo-ven-TOOD),Wiener
Islas Canarias,(eeh-lah kah-nah-ryah),nsc16/09.txt
Islas Malvinas,(EE-luh mal-VEE-nahs),Wiener
Isle,(eel),2018_CMST/16_Tiebreakers.pdf
Ismail Kadare,(IS-mail kah-DAH-reh),nsc17/03.txt
Ismailis,(is-MALE-eez),Wiener
Isocrates,(eye-SOCK-rah-teez),nsc17/02.txt
Isolde,(ih-SOLD),2018_CMST/06.pdf
Ist es wahr?,(IST us VARR),2017_NASAT/Round_14.pdf
István Orosz,(EESHT-vahn oh-ROSE),2017_ACF_Regionals/P_-_Editors_3.pdf
Itaipu,(ee-tye-POO),nsc18/04.txt
Ithome,(ee-THOH-mee),2017_ACF_Regionals/H_-_Ohio_State_A_+_Caltech_A.pdf
Ithome,(ith-OH-mee),2018_CMST/12.pdf
Ivan Mazepa,(ee-VON mah-ZEH-puh),Wiener
Ivan Susanin,(ee-VON soo-SAH-nin),nsc17/05.txt
Ivan Turgenev,(ee-VAHN tur-GAIN-yev),Wiener
Ivernic,(eye-VER-nik),2017_ACF_Regionals/E_-_Florida_A_+_Johns_Hopkins_A.pdf
Ivo Andrić's,(EE-voh AHN-drich's),nsc17/03.txt
Ixchel,(ish-CHELL),2017_NASAT/Round_01.pdf
Ixion,(IKS-ee-ahn),Wiener
Iyaric,(eye-AR-ick),2018_IQBT_NASAT/Packet_09.pdf
Izanagi,(ee-zah-NAH-gee),Wiener
Izod,(EYE-zod),2018_CMST/02.pdf
Iztaccíhuatl,(iz-tahk-see-hwa-tul),2017_ACF_Regionals/G_-_Michigan_A_+_Johns_Hopkins_B.pdf
Izz ad-Din al-Qassam,(is ahd-DEEN al-kah-SAHM),2017_ACF_Regionals/A_-_Maryland_A_+_UCSD_B.pdf
Iðunn,(EE-thun),2018_ACF_Regionals/B._OSU_A_+_Wisconsin_A_+_Cambridge_B.pdf
J,(oseph),2017_ACF_Fall/JHU_B_McGill_A_NYU_A_UCSD_A.pdf
J.M. Coetzee,(coht-SEE-uh),Wiener
J/psi,(jay-sigh),2017_ACF_Regionals/I_-_Illinois_A_+_UCSD_A.pdf
JAZ,(jazz),2018_CMST/13.pdf
Jaap van Zweden,(YOP fon ZWAY-din),smt/10.txt
Jabez,(JAY-bezz),nsc18/12.txt
Jacarepagua,(JAH-keh-reh-pah-GWAH),Wiener
Jaccard,(jah-CAR),2016_Terrapin/Packet_03.pdf
Jacinto,(ha-SEEN-toe),Wiener
Jaco,(JOCK-oh),2018_CMST/10.pdf
Jacob Jordaens,(YAH-cop yor-DANCE),2018_ACF_Regionals/R._Editors_1.pdf
Jacob Roggeveen,(YAH-kop RO-guh-vain),nsc18/17.txt
Jacob van Ruisdael,(YAH-kop fon ROUSE-dahl),nsc17/02.txt
Jacobi,(YA-koh-bee),mysterium/14.txt
Jacobus Kapteyn,(ya-KOH-bus cop-TYNE),nsc17/06.txt
Jacqueline du Pre,(du PRAY),Wiener
Jacquerie,(JAK-eh-ree),Wiener
Jacques Chirac,(SHEE-rock),Wiener
Jacques Chirac,(jock shee-ROCK),2018_IQBT_NASAT/Packet_10.pdf
Jacques Delors,(duh-LORE),Wiener
Jacques Derrida,(DEH-ree-dah),Wiener
Jacques Lefèvre d'Étaples,(zhock luh-FEV day-TOP),nsc18/23.txt
Jacques Necker,(neh-KAIR),Wiener
Jacques de Molay,(JAK day MOH-lay),Wiener
Jacques-Louis David,(dah-VEED),Wiener
Jadwiga,(YAD-vee-gah),2018_IQBT_NASAT/Packet_11.pdf
Jadwiga,(YOD-vee-guh),Wiener
Jaeger,(YAY-ger),nsc18/01.txt
Jaeggy's,(YAG-ee's),nsc18/06.txt
Jaekelopterus,(juh-KLOP-tur-us),2017_NASAT/Round_16.pdf
Jafari,(juh-FAR-ee),Wiener
Jaffa,(JAFF-uh),Wiener
Jagan,(JAY-gan),nsc17/17.txt
Jagiellon,(yag-ELL-on),Wiener
Jagiellonian,(yog-yell-OH-nee-in),2018_CMST/08.pdf
Jagiełło,(yog-YEH-woh),2018_IQBT_NASAT/Packet_11.pdf
Jahn,(YAHN),2018_ACF_Nationals/19_-_Finals_1_-_Editors_11.pdf
Jahnhundertring,(yahn-HOON-dur-tring),2018_ACF_Nationals/08_-_Prelims_8_-_Virginia_A.pdf
Jaime Sin,(HAI-may SEEN),Wiener
Jaime Sin,(HIGH-may SEEN),nsc18/10.txt
Jaime Sin,(HY-may seen),2018_CMST/13.pdf
Jaime Sin’s,(HIGH-may SEEN's),2017_ACF_Regionals/A_-_Maryland_A_+_UCSD_B.pdf
Jaime,(HIGH-may),2018_ACF_Regionals/G._Yale_A_+_UT_Dallas_A_+_NCF_A.pdf
Jainism),(teer-THAHN-kah-rah),2017_ACF_Regionals/M_-_Columbia_A_+_Carleton_A_+_Michigan_State.pdf
Jair Bolsonaro,(ja-EER boh-soh-NAH-roo),nsc18/AS.txt
Jakkalsdrif,(JACK-uls-driff),Wiener
Jakob Lenz,(YAH-kop LENTS),2018_IQBT_NASAT/Packet_09.pdf
Jakob,(YAH-kop),2018_IQBT_NASAT/Packet_12.pdf|nsc17/18.txt|2016_Terrapin/Packet_05.pdf
Jakobson,(YAH-kub-son),smt/01.txt
Jalalabad,(juh-LAHL-uh-bad),2017_ACF_Regionals/J_-_Virginia_A_+_Kenyon_+_Yale_A.pdf
Jaleo,(hah-LAY-oh),2017_ACF_Regionals/E_-_Florida_A_+_Johns_Hopkins_A.pdf
Jalisco,(ha LEE sko),Wiener
Jallikattu,(JUL-lee-kat-tu),2017_ACF_Fall/Cambridge_B_Knox_A_MSU_A_UConn_A.pdf
Jamadagni,(jah-MAH-dahg-nee),2018_ACF_Nationals/02_-_Prelims_2_-_Minnesota_A.pdf
Jamaraat,(JAH-mah-raht),Wiener
Jameis Winston,(JAY-mis),Wiener
Jan Assmann’s,(yahn AHS-mahn's),2017_ACF_Regionals/M_-_Columbia_A_+_Carleton_A_+_Michigan_State.pdf
Jan Davidsz de Heem,(yahn DAH-vidz deh HAYM),2018_ACF_Nationals/10_-_Playoff_2_-_Editors_2.pdf
Jan Hus,(yahn HOOS),nsc16/22.txt
Jan Hus,(yon HOOS),Wiener
Jan Hus,(yon hoos),2017_NASAT/Round_10.pdf
Jan Palach,(YON PAH-loch),2017_NASAT/Round_10.pdf
Jan Peder Syse,(YAHN pair SUE-suh),2018_IQBT_NASAT/Packet_20.pdf
Jan Pieterszoon Sweelinck,(YAHN Peters-sown SWAY-link),nsc18/14.txt
Jan Smuts,(YUN SMOOTS),Wiener
Jan Steen,(yahn SHTAIN),nsc16/22.txt
Jan Steen,(yahn STAIN),nsc17/03.txt
Jan Zalasiewicz,(YAHN zah-la-SHEV-eech),2017_NASAT/Round_19--Prelims_Tiebreaker.pdf
Jan of Jenštejn,(YAHN of YEN-stein),2018_IQBT_NASAT/Packet_20.pdf
Jan van Eyck,(YON von EK),Wiener
Jan van Eyck,(yon fon ike),2017_NASAT/Round_15.pdf
Jan van Speyk,(YON fon SPAKE),2017_NASAT/Round_19--Prelims_Tiebreaker.pdf
Jan,(yahn),2018_ACF_Nationals/14_-_Playoff_6_-_Editors_6.pdf
Jana Gana Mana,(jaa-NAA goo-nah moo-nah),Wiener
Jannaeus,(jahn-EYE-us),2017_ACF_Regionals/C_-_Maryland_C_+_Toronto_A.pdf
Janos Lavin,(YAH-nohsh LAH-vin),2018_CMST/10.pdf
Janus,(JAHN-uhs),Wiener
Janáček,(YA-na-check),2017_ACF_Fall/CMU_A_Kansas_State_A_Liberty_A_McGill_B.pdf
Janáček’s,(YA-na-check’s),mysterium/11.txt
Janáček’s,(yah-NAH-check’s),2016_Terrapin/Packet_09.pdf
Jaques,(JAY-kweez),Wiener
Jara,(HAH-rah),2018_IQBT_NASAT/Packet_15.pdf
Jarama,(hah-RAH-mah),nsc17/18.txt
Jarama,(hah-rah-mah),2018_ACF_Nationals/14_-_Playoff_6_-_Editors_6.pdf
Jarl,(yarl),nsc18/19.txt
Jarnail Bhindranwale,(jur-NEL bin-drawn-VAH-lay),nsc17/07.txt
Jarnail,(jur-NEL),mysterium/12.txt
Jaroslav Hašek,(YAH-roh-slav HAH-shek),2018_ACF_Regionals/H._Maryland_A_+_McGill_B_+_UIUC_A.pdf
Jaroslaw,(YAH-roh-slahv),Wiener
Jarrell,(juh-REL),2018_ACF_Nationals/02_-_Prelims_2_-_Minnesota_A.pdf
Jaruzelski,(yuh-roo-ZEL-ski),nsc16/13.txt
Jarzynski,(YA-zhin-ski),mysterium/02.txt
Jascha Heifetz,(YAH-shah HIGH-fits),nsc18/17.txt
Jasenovac,(yah-seh-NO-vots),2016_Terrapin/Packet_09.pdf
